id,area,square_feet,num_bedrooms,num_bathrooms,year_built,has_garage,price
53157,Pimpri-Chinchwad,1845,4,3,2018,0,9577699
53158,Pimpri-Chinchwad,3171,2,1,1980,0,6612729
53162,Viman Nagar,2786,2,2,2011,1,3170596
53164,Pimpri-Chinchwad,1487,2,1,2003,1,6074746
53165,Viman Nagar,986,3,2,2005,0,12632866
53166,Kalyani Nagar,2598,2,2,1980,1,9562537
53167,Pimpri-Chinchwad,2291,4,1,2005,0,12583348
53169,Kalyani Nagar,3292,3,3,2002,1,13065257
53170,Pimpri-Chinchwad,2929,1,2,2004,1,3803200
53174,Pimpri-Chinchwad,2042,3,2,2009,0,6133414
53176,Pimpri-Chinchwad,1368,3,2,1998,1,13127043
53177,Pimpri-Chinchwad,1324,3,3,1982,0,14746793
53180,Kalyani Nagar,2717,4,1,1983,0,5483152
53181,Kalyani Nagar,2795,4,1,1995,1,11396005
53182,Viman Nagar,3214,3,1,2019,1,10806229
53183,Pimpri-Chinchwad,1905,5,3,2006,0,13020358
53184,Kalyani Nagar,924,4,3,1992,0,4126637
53185,Viman Nagar,2392,4,1,2007,1,5936150
53186,Pimpri-Chinchwad,1822,5,1,1993,1,13279683
53187,Viman Nagar,2509,3,3,1985,0,4018824
53188,Kalyani Nagar,813,1,3,2020,1,14728280
53189,Viman Nagar,855,4,2,1994,1,3265460
53191,Viman Nagar,2714,3,2,2001,0,5256481
53194,Viman Nagar,1550,3,3,2010,1,13609866
53196,Viman Nagar,2132,3,1,2007,0,10569560
53197,Viman Nagar,1738,3,2,1992,0,6890465
53198,Viman Nagar,1917,1,1,2010,0,8699361
53200,Pimpri-Chinchwad,1186,2,2,2015,1,4784834
53201,Viman Nagar,1185,5,1,1997,1,12983901
53202,Viman Nagar,1171,3,2,1986,1,13441527
53205,Kalyani Nagar,1662,4,2,1992,1,14745133
53207,Pimpri-Chinchwad,896,4,3,2004,0,4488266
53208,Viman Nagar,1698,2,1,2009,1,10674660
53209,Viman Nagar,1115,1,2,2005,1,5625939
53211,Kalyani Nagar,1952,3,1,1998,1,14458564
53212,Kalyani Nagar,1561,3,2,1994,0,10232335
53215,Kalyani Nagar,1549,4,3,1997,1,3942737
53216,Kalyani Nagar,2003,3,3,2007,0,2475181
53217,Pimpri-Chinchwad,2830,1,3,1995,0,10336809
53221,Kalyani Nagar,1113,4,3,2001,0,4659709
53222,Viman Nagar,3377,4,2,2014,1,12726814
53223,Kalyani Nagar,2372,3,3,1995,0,12894096
53224,Kalyani Nagar,3011,5,1,2014,1,7712747
53228,Pimpri-Chinchwad,1371,3,1,2019,1,4909690
53230,Kalyani Nagar,3188,5,3,1981,0,8181987
53232,Pimpri-Chinchwad,2382,4,3,1983,0,3329313
53233,Kalyani Nagar,948,4,2,1996,1,10937000
53234,Kalyani Nagar,1981,2,3,2018,1,12928212
53235,Pimpri-Chinchwad,2905,1,2,1995,0,13275371
53236,Kalyani Nagar,989,3,3,1998,1,14278722
53237,Kalyani Nagar,2411,2,3,1981,0,11354494
53242,Pimpri-Chinchwad,1205,3,1,2022,1,8109662
53244,Kalyani Nagar,1222,4,3,2017,1,6525297
53246,Pimpri-Chinchwad,2787,3,1,1990,0,13287649
53249,Pimpri-Chinchwad,2300,1,1,1993,1,14603895
53251,Pimpri-Chinchwad,2863,4,3,2017,1,2192854
53252,Pimpri-Chinchwad,2177,5,2,1981,0,9266829
53253,Kalyani Nagar,2290,5,2,2008,0,8700392
53254,Pimpri-Chinchwad,3305,2,2,2001,0,10190559
53255,Viman Nagar,1003,3,2,1980,1,12269770
53257,Kalyani Nagar,1218,4,1,1997,1,11866680
53259,Viman Nagar,1400,5,3,2020,1,11756043
53260,Pimpri-Chinchwad,2415,1,3,1984,0,2790644
53265,Kalyani Nagar,1879,5,2,1991,0,6955365
53266,Kalyani Nagar,1650,1,1,1989,0,9269417
53268,Viman Nagar,1447,5,3,2000,0,2825173
53271,Kalyani Nagar,1168,5,3,2007,0,3095817
53272,Viman Nagar,1376,1,2,1991,0,13881372
53273,Viman Nagar,1276,1,2,2017,1,10516444
53274,Pimpri-Chinchwad,1096,5,1,2013,0,4160529
53275,Kalyani Nagar,1784,5,3,1983,0,11403611
53276,Viman Nagar,2217,5,2,2014,1,6446934
53277,Viman Nagar,3268,3,2,2022,0,7754355
53279,Viman Nagar,2861,3,2,1995,1,12228845
53280,Viman Nagar,3375,5,3,1997,1,11906910
53286,Pimpri-Chinchwad,2901,3,1,2022,0,12405193
53287,Pimpri-Chinchwad,2100,3,2,2001,1,3425523
53288,Kalyani Nagar,3244,5,3,2023,0,10804649
53291,Pimpri-Chinchwad,1598,2,1,1996,0,3182180
53292,Kalyani Nagar,3364,4,1,1988,1,5112252
53293,Kalyani Nagar,3188,5,1,1994,1,5888121
53294,Pimpri-Chinchwad,3112,5,2,1988,0,11784814
53295,Pimpri-Chinchwad,2843,3,2,1988,1,3446433
53297,Kalyani Nagar,3358,3,3,1996,1,3667623
53298,Kalyani Nagar,2216,2,3,1985,1,11325441
53300,Pimpri-Chinchwad,1005,2,2,1990,0,5934627
53303,Viman Nagar,1315,2,1,1994,0,14833174
53304,Kalyani Nagar,1738,5,3,2005,1,12556821
53305,Pimpri-Chinchwad,2493,2,2,2008,1,11586823
53306,Viman Nagar,2283,1,3,2022,0,9820438
53307,Viman Nagar,1967,4,2,1985,0,14894785
53308,Viman Nagar,814,2,2,2002,0,6200842
53309,Pimpri-Chinchwad,1575,3,1,1989,1,12825787
53311,Pimpri-Chinchwad,2094,2,3,2022,1,12134782
53312,Kalyani Nagar,1933,3,1,2002,1,3595206
53313,Kalyani Nagar,2752,4,3,1985,1,3102514
53315,Pimpri-Chinchwad,3400,4,1,2014,0,4298363
53318,Pimpri-Chinchwad,2584,3,3,1995,1,10009310
53319,Kalyani Nagar,3336,3,1,1996,1,2585595
53320,Pimpri-Chinchwad,1132,4,3,2019,0,8958793
53321,Kalyani Nagar,1013,3,1,2007,1,3780370
53325,Viman Nagar,3378,5,2,2018,1,11673548
53326,Kalyani Nagar,1259,2,1,2014,1,3807429
53327,Kalyani Nagar,1423,5,1,2016,0,2884165
53328,Pimpri-Chinchwad,1556,2,3,1987,0,9548715
53329,Kalyani Nagar,3320,2,3,1982,0,3504149
53330,Pimpri-Chinchwad,3065,2,2,1992,1,4383681
53331,Viman Nagar,2042,5,1,2002,1,7038538
53332,Pimpri-Chinchwad,3078,2,2,2012,0,13471867
53334,Pimpri-Chinchwad,1277,3,1,2023,0,11415865
53335,Pimpri-Chinchwad,2292,1,1,1991,0,9001584
53336,Pimpri-Chinchwad,2601,2,1,1989,1,9737891
53337,Kalyani Nagar,2396,4,2,2003,0,2114447
53341,Kalyani Nagar,849,1,3,2007,0,7024241
53345,Viman Nagar,1103,3,3,1986,1,10840351
53346,Viman Nagar,1111,4,3,1995,0,10665318
53348,Pimpri-Chinchwad,1472,2,3,1988,0,8298906
53349,Pimpri-Chinchwad,1448,1,3,1994,1,4349998
53350,Viman Nagar,949,4,1,1983,0,14627896
53351,Viman Nagar,2000,5,3,1987,1,10571075
53354,Kalyani Nagar,3075,4,3,2015,1,7793631
53355,Pimpri-Chinchwad,860,5,3,1995,0,6963894
53356,Kalyani Nagar,1296,4,1,2006,0,11981806
53359,Pimpri-Chinchwad,2045,2,3,1988,0,11440995
53360,Pimpri-Chinchwad,3478,3,3,1998,1,6619282
53361,Kalyani Nagar,2070,5,1,2001,0,14499770
53362,Viman Nagar,820,3,2,2016,0,6108231
53363,Viman Nagar,3150,4,1,2010,1,4180099
53365,Viman Nagar,2330,4,2,1988,0,14251174
53367,Pimpri-Chinchwad,2656,4,3,2008,0,13397129
53368,Viman Nagar,3465,4,2,1998,1,5622114
53371,Kalyani Nagar,2998,5,3,2013,1,4038346
53372,Kalyani Nagar,849,3,1,2000,0,13371561
53375,Kalyani Nagar,1871,2,2,2016,0,10984732
53376,Pimpri-Chinchwad,3346,2,1,1990,0,14659289
53377,Pimpri-Chinchwad,812,3,2,2013,0,3266756
53380,Pimpri-Chinchwad,1385,4,2,2010,1,7860592
53384,Pimpri-Chinchwad,2872,1,2,2009,1,11587847
53385,Viman Nagar,1587,3,2,1989,0,10167523
53387,Kalyani Nagar,2206,3,2,1987,1,9914395
53391,Kalyani Nagar,3453,1,2,2010,0,7451373
53392,Kalyani Nagar,1835,1,1,1980,1,14333902
53397,Kalyani Nagar,1154,5,1,1980,1,10171093
53398,Pimpri-Chinchwad,1763,2,1,2015,1,6347918
53400,Pimpri-Chinchwad,874,2,1,2013,1,13258428
53403,Pimpri-Chinchwad,2396,2,2,2019,1,13437918
53405,Pimpri-Chinchwad,1264,5,1,1986,0,13853743
53406,Viman Nagar,2800,2,1,2017,0,14046480
53407,Kalyani Nagar,2676,3,2,2014,1,13184943
53408,Viman Nagar,994,5,1,1987,0,2468809
53410,Pimpri-Chinchwad,1394,3,1,2004,1,7380339
53413,Viman Nagar,1314,3,2,2018,0,6488059
53414,Viman Nagar,1796,4,2,1992,1,5224924
53416,Kalyani Nagar,1040,4,3,2014,0,14438754
53419,Pimpri-Chinchwad,906,5,3,1991,1,7337541
53420,Viman Nagar,2767,4,2,2018,1,6108410
53423,Kalyani Nagar,1110,4,3,1986,0,5553930
53424,Pimpri-Chinchwad,3417,1,2,1986,0,3085973
53425,Kalyani Nagar,1904,2,2,1984,0,8933815
53429,Pimpri-Chinchwad,2559,2,2,2022,0,11112963
53434,Kalyani Nagar,1151,5,3,2018,0,2457773
53436,Kalyani Nagar,1395,5,2,1980,0,8570536
53437,Viman Nagar,2777,2,3,2000,1,8426242
53439,Viman Nagar,995,1,2,1980,1,10129353
53440,Pimpri-Chinchwad,2729,3,2,2000,1,3863562
53441,Viman Nagar,2430,1,2,1994,0,3121346
53444,Pimpri-Chinchwad,3382,5,3,2003,1,2068673
53445,Pimpri-Chinchwad,1644,1,2,2000,1,2898659
53448,Pimpri-Chinchwad,3063,2,3,1982,0,6392348
53449,Viman Nagar,984,4,1,1995,0,13349808
53451,Pimpri-Chinchwad,1337,1,1,1997,0,3492148
53453,Kalyani Nagar,1210,3,1,2014,0,4368339
53458,Kalyani Nagar,3322,5,1,2012,1,5567230
53459,Kalyani Nagar,1912,4,1,1986,0,3846735
53462,Pimpri-Chinchwad,3478,3,1,2008,0,10594703
53463,Viman Nagar,2841,1,2,2013,0,8531994
53465,Kalyani Nagar,3172,4,2,2005,0,4282434
53469,Pimpri-Chinchwad,2192,3,2,1992,1,6045280
53470,Pimpri-Chinchwad,1844,1,1,2007,1,8144000
53471,Pimpri-Chinchwad,1536,2,3,1994,1,2798008
53472,Pimpri-Chinchwad,3388,2,1,2001,0,5985498
53473,Viman Nagar,3432,4,1,2020,0,10804701
53476,Viman Nagar,3208,5,2,2022,0,3309789
53478,Kalyani Nagar,1245,2,1,1985,0,10355254
53479,Viman Nagar,827,5,2,2019,0,13012439
53480,Viman Nagar,828,2,1,2003,0,5093489
53481,Kalyani Nagar,1034,1,3,2008,1,10179252
53482,Viman Nagar,1802,1,3,1998,0,2854401
53484,Pimpri-Chinchwad,2553,2,1,2002,0,5005341
53486,Kalyani Nagar,2632,2,3,2011,1,3047799
53487,Pimpri-Chinchwad,2354,1,2,2011,1,11366327
53488,Viman Nagar,1590,3,3,2021,0,6809966
53490,Viman Nagar,1641,4,3,2001,1,6708212
53491,Kalyani Nagar,1430,4,2,1999,1,4482592
53492,Viman Nagar,1279,5,1,1993,0,13298844
53494,Viman Nagar,1713,1,1,2008,1,7029049
53495,Viman Nagar,3392,2,1,2014,0,6832764
53496,Viman Nagar,2134,5,1,2002,1,5377606
53497,Viman Nagar,2161,4,3,1985,0,12105931
53500,Pimpri-Chinchwad,1973,2,1,2009,0,2543337
53501,Kalyani Nagar,2321,3,3,2014,0,11802578
53504,Kalyani Nagar,2304,2,1,2014,1,5275985
53505,Kalyani Nagar,2671,1,3,2000,0,11048346
53506,Viman Nagar,3067,5,1,2011,1,8027881
53507,Pimpri-Chinchwad,1862,2,3,1984,1,9996192
53508,Pimpri-Chinchwad,1949,5,3,2016,0,11037178
53511,Viman Nagar,2051,1,3,1994,0,3120000
53512,Pimpri-Chinchwad,2910,5,1,1994,1,13692454
53513,Viman Nagar,1668,3,3,2007,0,12191594
53515,Kalyani Nagar,2970,4,3,1997,0,6548008
53517,Kalyani Nagar,2458,1,3,2004,0,10638474
53519,Viman Nagar,1854,4,2,2014,0,6988590
53521,Pimpri-Chinchwad,1995,3,2,1998,0,14578283
53522,Pimpri-Chinchwad,849,5,2,2022,1,6057863
53524,Pimpri-Chinchwad,2078,1,3,1982,0,10027499
53525,Pimpri-Chinchwad,2735,2,1,2002,1,2375008
53526,Kalyani Nagar,2021,2,1,2009,1,12458961
53527,Viman Nagar,1233,3,2,1991,1,13238433
53528,Viman Nagar,3354,4,3,1995,0,5765681
53529,Kalyani Nagar,2208,4,2,2002,1,9951105
53530,Pimpri-Chinchwad,2447,5,2,2008,1,6693016
53532,Kalyani Nagar,3394,3,3,1984,1,14428402
53533,Viman Nagar,2836,3,3,1998,0,2499505
53535,Viman Nagar,2453,3,3,2016,1,11884867
53537,Viman Nagar,2097,5,3,2011,0,7311529
53538,Kalyani Nagar,3033,2,2,1998,1,13308148
53540,Viman Nagar,3310,3,1,1986,0,2961962
53541,Kalyani Nagar,991,2,2,1985,1,8070261
53542,Kalyani Nagar,2189,2,2,2008,1,8313194
53543,Kalyani Nagar,1191,4,1,2019,1,12752392
53545,Kalyani Nagar,3134,3,2,1990,1,12049192
53550,Kalyani Nagar,3470,5,1,2020,0,2381527
53553,Pimpri-Chinchwad,3011,1,1,2023,0,9816425
53555,Kalyani Nagar,2755,2,3,2015,0,8126535
53556,Pimpri-Chinchwad,3081,5,3,2015,1,2190630
53557,Viman Nagar,2139,5,2,1986,0,11714645
53558,Pimpri-Chinchwad,1081,2,3,2015,0,3288566
53559,Viman Nagar,2443,4,1,2013,0,14895284
53560,Pimpri-Chinchwad,3136,3,2,2007,0,7902641
53562,Pimpri-Chinchwad,1294,2,2,1982,0,13753012
53564,Viman Nagar,1760,5,2,2006,0,3264799
53565,Viman Nagar,1676,3,2,1983,1,3840617
53568,Pimpri-Chinchwad,2094,2,1,2022,1,4774305
53571,Pimpri-Chinchwad,1446,4,1,2023,1,9884712
53573,Viman Nagar,2289,5,1,1999,1,4652522
53574,Viman Nagar,1284,5,3,2019,1,4694975
53575,Viman Nagar,3140,3,2,1998,0,11886607
53576,Kalyani Nagar,806,3,3,2022,0,13984383
53577,Kalyani Nagar,2644,1,3,1995,0,5586256
53578,Viman Nagar,1733,2,2,1992,1,5840966
53579,Kalyani Nagar,1032,2,3,2003,0,6255209
53580,Kalyani Nagar,1992,1,1,2010,1,3839511
53582,Pimpri-Chinchwad,3205,3,2,1986,0,14945506
53583,Viman Nagar,1242,1,3,1999,1,5776897
53584,Kalyani Nagar,2859,3,3,1983,0,11669911
53587,Pimpri-Chinchwad,3029,4,2,2008,1,6682904
53591,Viman Nagar,3009,5,1,2007,1,12681276
53592,Pimpri-Chinchwad,1278,2,1,2003,0,14633361
53594,Pimpri-Chinchwad,1932,2,2,2003,0,2830474
53595,Viman Nagar,2263,4,2,1987,1,9691534
53600,Pimpri-Chinchwad,2902,1,2,2012,0,2741139
53602,Kalyani Nagar,1473,5,2,2003,1,14320801
53603,Pimpri-Chinchwad,3237,3,3,1991,1,13781830
53604,Viman Nagar,1813,2,1,1993,1,7323043
53614,Kalyani Nagar,2912,2,3,1993,1,13285580
53617,Viman Nagar,1265,1,2,1993,1,10894816
53620,Viman Nagar,1240,1,1,2009,0,7097255
53624,Pimpri-Chinchwad,2996,4,1,2001,0,11558479
53625,Viman Nagar,2895,1,1,2022,1,2273305
53626,Kalyani Nagar,3085,1,3,1996,1,7212170
53627,Kalyani Nagar,3262,2,3,1995,1,12253896
53628,Pimpri-Chinchwad,2010,3,2,2019,1,10575641
53630,Kalyani Nagar,1349,1,3,2019,1,5818267
53631,Viman Nagar,1522,3,2,1990,1,5272512
53633,Viman Nagar,3012,3,2,1982,0,5315543
53635,Viman Nagar,861,2,2,1982,1,14813887
53637,Viman Nagar,2842,5,1,2020,1,3942826
53638,Pimpri-Chinchwad,1439,5,3,1980,1,5930277
53639,Viman Nagar,1535,1,2,2020,1,6786846
53640,Kalyani Nagar,869,3,3,1987,1,5842392
53642,Pimpri-Chinchwad,2160,3,3,2021,0,10011092
53643,Viman Nagar,2881,2,1,1996,0,6320186
53645,Pimpri-Chinchwad,1803,3,3,1998,1,6079804
53646,Kalyani Nagar,2540,2,3,1987,0,5044104
53649,Viman Nagar,2601,2,1,2002,1,13077292
53650,Kalyani Nagar,3438,5,1,1992,1,10749994
53651,Kalyani Nagar,1266,3,3,1999,0,3012211
53654,Kalyani Nagar,3158,4,1,2018,1,3081481
53660,Pimpri-Chinchwad,2668,5,3,1995,0,13520497
53661,Pimpri-Chinchwad,1920,3,3,1992,1,7889861
53662,Pimpri-Chinchwad,2938,4,3,2023,0,7402704
53665,Viman Nagar,1829,1,2,1990,1,9669431
53666,Viman Nagar,2386,3,3,1991,0,5840840
53669,Pimpri-Chinchwad,1916,1,3,2020,1,4070356
53670,Pimpri-Chinchwad,1623,5,2,1983,0,10676229
53671,Pimpri-Chinchwad,1962,3,1,1993,0,4824525
53675,Kalyani Nagar,3281,2,2,2016,1,4765987
53676,Kalyani Nagar,1822,4,1,2013,0,14295600
53677,Viman Nagar,1497,2,1,1981,1,12761393
53679,Pimpri-Chinchwad,929,3,3,2022,1,5202599
53681,Viman Nagar,2234,3,3,2002,1,14972113
53682,Pimpri-Chinchwad,3467,4,2,1991,1,10072875
53684,Pimpri-Chinchwad,3495,1,3,1991,0,14242080
53685,Kalyani Nagar,2970,5,3,2023,1,12814036
53687,Pimpri-Chinchwad,3312,3,3,2021,1,9511911
53689,Kalyani Nagar,2409,4,1,1988,1,8548262
53690,Kalyani Nagar,1397,2,1,2005,0,7746585
53692,Kalyani Nagar,831,3,1,1988,1,3899025
53693,Kalyani Nagar,3131,4,3,2012,0,12492141
53694,Kalyani Nagar,851,4,1,1989,0,5352917
53695,Viman Nagar,1414,4,3,1989,0,4642674
53696,Kalyani Nagar,2428,1,2,2010,1,8118195
53699,Viman Nagar,1033,3,3,2018,0,11408848
53703,Viman Nagar,3017,5,1,2017,0,4220427
53704,Pimpri-Chinchwad,3056,1,1,2014,0,3018195
53705,Kalyani Nagar,3045,1,1,2014,1,2515867
53711,Viman Nagar,2243,4,1,1986,0,4274243
53712,Kalyani Nagar,1351,5,1,2018,0,14824729
53713,Viman Nagar,2962,2,2,1999,1,13471970
53717,Viman Nagar,2007,3,2,2015,0,6132947
53718,Viman Nagar,1779,5,1,1983,0,3802252
53719,Kalyani Nagar,3096,5,3,2013,0,13564869
53720,Viman Nagar,950,3,2,1988,1,3680538
53721,Kalyani Nagar,1078,5,3,2023,1,4525859
53722,Pimpri-Chinchwad,2009,3,3,1996,0,13279264
53723,Kalyani Nagar,3190,3,3,2008,0,2284987
53725,Pimpri-Chinchwad,3020,4,3,1984,0,12122909
53731,Kalyani Nagar,1422,3,1,1999,1,13440160
53733,Viman Nagar,995,5,1,2000,0,7349585
53736,Viman Nagar,1514,2,2,1991,0,6640771
53737,Kalyani Nagar,1671,1,1,2015,1,14223653
53738,Pimpri-Chinchwad,2832,4,2,2007,1,11051345
53739,Viman Nagar,2960,3,1,2011,1,8191031
53742,Viman Nagar,3120,5,1,1999,0,13184355
53743,Viman Nagar,1767,2,3,2002,1,10851640
53744,Pimpri-Chinchwad,1950,2,1,1983,0,10647778
53748,Pimpri-Chinchwad,3042,3,3,2009,1,7469246
53750,Kalyani Nagar,3404,2,2,2011,0,5868804
53751,Viman Nagar,1966,1,3,1995,0,14452223
53752,Viman Nagar,2515,1,1,1984,1,7532479
53756,Viman Nagar,2326,1,1,2015,0,8233350
53758,Kalyani Nagar,1430,1,1,2013,0,9257941
53759,Kalyani Nagar,1930,4,1,2019,0,10128784
53760,Viman Nagar,1849,5,3,1992,1,2740527
53764,Kalyani Nagar,2602,1,1,2012,0,8811557
53765,Pimpri-Chinchwad,2957,1,1,1992,1,2609549
53767,Pimpri-Chinchwad,2231,2,1,2012,0,5254189
53768,Viman Nagar,2741,3,2,1991,1,5577249
53769,Kalyani Nagar,1145,3,2,2020,1,13439864
53771,Kalyani Nagar,2804,5,2,1986,0,9074114
53772,Viman Nagar,2441,2,2,2022,0,12870131
53773,Kalyani Nagar,3198,5,2,1985,0,7286730
53776,Kalyani Nagar,1610,1,1,1986,0,3934239
53777,Kalyani Nagar,2645,4,2,1985,0,3261079
53778,Kalyani Nagar,3035,3,3,1995,1,9760042
53779,Viman Nagar,1265,2,1,2007,1,8571382
53784,Kalyani Nagar,2501,4,2,2016,1,9142916
53787,Kalyani Nagar,2002,3,1,2013,1,13296753
53788,Pimpri-Chinchwad,1081,3,2,2011,1,8269215
53790,Kalyani Nagar,2564,3,1,1996,0,9843708
53791,Kalyani Nagar,2740,4,2,2011,0,5136268
53792,Pimpri-Chinchwad,2271,1,3,2010,0,2059460
53794,Kalyani Nagar,3219,1,3,2002,1,8892864
53799,Kalyani Nagar,1525,2,1,2006,1,11447478
53801,Pimpri-Chinchwad,1839,2,2,2012,1,11043379
53802,Viman Nagar,1061,3,1,2011,0,12517672
53803,Viman Nagar,2647,5,2,2021,0,10876566
53805,Viman Nagar,1350,5,3,2013,0,2647744
53806,Viman Nagar,2729,3,3,1989,1,10501883
53807,Kalyani Nagar,1897,2,1,1984,0,10332808
53808,Pimpri-Chinchwad,2294,5,1,2009,0,10722251
53809,Viman Nagar,1256,4,3,2003,1,2911379
53810,Pimpri-Chinchwad,2913,4,1,2021,1,9099516
53811,Viman Nagar,2214,3,2,1996,1,6774548
53814,Pimpri-Chinchwad,3443,1,1,2008,1,3577921
53815,Pimpri-Chinchwad,1130,2,1,2010,1,13983880
53816,Pimpri-Chinchwad,3111,5,2,1999,0,10570211
53817,Pimpri-Chinchwad,2340,1,3,2019,0,8571177
53820,Viman Nagar,2259,3,1,2013,0,6571255
53822,Pimpri-Chinchwad,2414,4,2,2001,1,9141107
53823,Viman Nagar,2445,5,1,1998,0,7331983
53825,Pimpri-Chinchwad,3337,1,3,1990,0,3630637
53826,Kalyani Nagar,1810,1,2,1996,1,2830389
53827,Pimpri-Chinchwad,3263,3,1,2014,1,2206405
53828,Viman Nagar,2988,2,2,1985,0,12112766
53830,Pimpri-Chinchwad,1723,5,3,2017,0,9698004
53833,Kalyani Nagar,3001,5,1,2019,0,11084201
53835,Kalyani Nagar,1251,3,2,2009,1,14167378
53840,Viman Nagar,3303,5,2,2010,1,5406310
53842,Pimpri-Chinchwad,1073,3,1,1992,1,12283161
53843,Viman Nagar,2242,2,3,2020,0,14585024
53846,Viman Nagar,1545,2,2,1989,0,4532887
53847,Pimpri-Chinchwad,1893,1,3,2013,0,8885115
53848,Kalyani Nagar,3466,1,1,1980,0,5754835
53850,Viman Nagar,1693,5,3,2005,1,11882887
53851,Viman Nagar,1464,5,2,2008,0,7765983
53852,Viman Nagar,3072,5,1,2017,0,7861037
53859,Pimpri-Chinchwad,3039,1,2,2009,0,13363154
53860,Viman Nagar,1541,3,1,1999,0,2368207
53861,Pimpri-Chinchwad,3251,2,1,1998,1,5638723
53864,Viman Nagar,822,2,1,1990,0,7478468
53865,Kalyani Nagar,2905,5,2,2005,0,12682049
53866,Viman Nagar,1276,5,3,2004,0,13587155
53867,Kalyani Nagar,3219,3,3,1992,1,4145078
53868,Viman Nagar,1222,2,3,1985,0,3242122
53870,Kalyani Nagar,3376,3,2,1987,1,14891164
53871,Kalyani Nagar,2242,4,2,1983,0,8388576
53873,Viman Nagar,3352,1,3,2009,1,9578264
53874,Pimpri-Chinchwad,2993,2,1,1984,0,12116952
53875,Pimpri-Chinchwad,2918,1,1,2000,0,7820872
53887,Kalyani Nagar,3379,3,2,2001,1,6620177
53888,Viman Nagar,1552,2,3,2001,0,9045936
53889,Kalyani Nagar,1560,5,3,2005,0,7076418
53890,Viman Nagar,2348,4,2,2012,1,4824761
53894,Kalyani Nagar,2354,2,1,1980,0,8090181
53896,Viman Nagar,3063,5,2,1983,0,9634796
53897,Kalyani Nagar,2031,2,1,1999,1,4130966
53900,Kalyani Nagar,2842,5,2,1984,1,6829226
53901,Viman Nagar,2481,3,3,2019,1,8424856
53903,Viman Nagar,1954,4,1,1996,1,5961722
53906,Pimpri-Chinchwad,1592,2,1,2006,1,11138922
53907,Viman Nagar,1688,3,1,2005,1,7820951
53911,Kalyani Nagar,976,5,2,2011,1,4691560
53916,Pimpri-Chinchwad,2713,4,3,2017,0,12885040
53917,Viman Nagar,3428,2,1,2018,1,10887053
53919,Viman Nagar,2093,4,1,1992,0,9315458
53920,Viman Nagar,1805,1,1,2017,1,6554543
53921,Viman Nagar,2958,3,1,2003,1,8523255
53923,Viman Nagar,991,4,3,2013,1,9953036
53924,Kalyani Nagar,1017,4,3,2002,1,2634819
53927,Kalyani Nagar,956,3,2,1992,0,7417734
53928,Pimpri-Chinchwad,2529,3,3,2013,0,4450984
53929,Pimpri-Chinchwad,897,4,1,2002,1,5515111
53931,Pimpri-Chinchwad,3180,2,1,2001,0,3542502
53933,Viman Nagar,1931,4,1,2007,1,14243489
53935,Pimpri-Chinchwad,1175,1,2,1993,0,13718421
53938,Pimpri-Chinchwad,3375,4,3,2000,1,2038626
53940,Pimpri-Chinchwad,3423,1,2,2014,1,3505037
53941,Kalyani Nagar,2914,2,3,2020,1,3132559
53942,Pimpri-Chinchwad,3139,4,1,1991,0,12211474
53943,Kalyani Nagar,807,1,1,1997,0,4863146
53945,Kalyani Nagar,832,5,3,2003,0,10455353
53946,Pimpri-Chinchwad,3445,1,2,1995,0,11659885
53948,Kalyani Nagar,1216,1,3,2000,0,6196854
53949,Pimpri-Chinchwad,3119,4,2,2018,1,14218074
53951,Viman Nagar,3311,1,2,2012,0,13699892
53952,Kalyani Nagar,2531,1,3,2003,1,12210616
53953,Kalyani Nagar,1937,3,2,2005,1,11988466
53955,Viman Nagar,1120,4,2,1998,1,2930047
53958,Pimpri-Chinchwad,1613,1,3,2019,1,2812491
53960,Kalyani Nagar,3452,3,2,2020,1,9079533
53963,Kalyani Nagar,1087,5,2,1988,0,12033587
53964,Pimpri-Chinchwad,2673,5,3,1985,0,3391620
53968,Kalyani Nagar,2582,5,2,2003,1,13187477
53972,Kalyani Nagar,1276,3,2,2000,0,8567838
53973,Viman Nagar,1168,5,3,1985,1,4642502
53975,Pimpri-Chinchwad,3092,3,1,1992,1,9172092
53977,Kalyani Nagar,3327,2,1,2014,1,11124243
53978,Kalyani Nagar,2688,2,3,1995,1,9301926
53979,Pimpri-Chinchwad,1871,5,3,2000,1,14713133
53980,Viman Nagar,2902,1,3,1984,0,6060760
53982,Viman Nagar,1496,4,2,2017,1,13163229
53983,Kalyani Nagar,1077,4,2,1996,0,4889739
53985,Viman Nagar,1642,4,1,2017,0,8370504
53987,Pimpri-Chinchwad,2146,3,2,1980,0,14398271
53988,Kalyani Nagar,2148,1,1,2022,1,8572142
53991,Kalyani Nagar,1831,4,3,2010,1,14277779
53992,Pimpri-Chinchwad,2919,2,2,2005,1,14527039
53994,Kalyani Nagar,2669,4,2,2002,0,11599455
53995,Viman Nagar,1061,3,2,1993,0,2107268
53996,Kalyani Nagar,968,4,3,1993,0,13450731
54000,Kalyani Nagar,3283,2,3,2004,0,9126941
54001,Kalyani Nagar,2201,2,3,1980,0,14343790
54002,Pimpri-Chinchwad,1778,1,2,2001,0,10667381
54003,Viman Nagar,1158,4,1,2011,1,8179671
54004,Pimpri-Chinchwad,2156,5,3,2000,1,4197407
54005,Pimpri-Chinchwad,2647,2,2,2005,1,5957067
